when,where,who
https://mbdiaries.itatti.harvard.edu/annotation/acd0351b-3f19-4982-9df1-a4477301ba0d/body,https://mbdiaries.itatti.harvard.edu/annotation/a9703670-0231-41d4-af65-b9115fefbd9f/body,34_event_e4a9d7c1-f2c4-4d9f-9f7e-a0d6f7c9d2f7.trig
https://mbdiaries.itatti.harvard.edu/annotation/5f6fc89a-8666-419a-ba63-21c9b700f476/body,https://mbdiaries.itatti.harvard.edu/annotation/a7730d89-e8e5-455f-9648-5b7f4d7f50ec/body,186_event_c3d6f9d7-f6f5-4f9f-9f5d-c0f6d3f8f5c3.trig
https://mbdiaries.itatti.harvard.edu/annotation/dd73ced2-7c79-4a3f-9766-3c64fffa5e79/body,https://mbdiaries.itatti.harvard.edu/annotation/55abd3ec-cd32-4557-9695-3041d3adcb56/body,165_event_b6d8d3b4-e5c6-4d6c-8a7d-1d5bd8c8f7a2.trig
https://mbdiaries.itatti.harvard.edu/annotation/None/body,https://mbdiaries.itatti.harvard.edu/annotation/0287044a-c780-4881-bb4c-a2b1849dc039/body,150_event_e4b9d7a1-f9d6-4d9f-9d9f-d8f5d6f7c2c4.trig
https://mbdiaries.itatti.harvard.edu/annotation/da498c88-73d3-4b30-aad8-bf36404acb3f/body,https://mbdiaries.itatti.harvard.edu/annotation/1ab7fbf3-fba2-4471-b491-03195f2574a7/body,14_event_d9f7d4c6-f9d5-4d9f-b7d4-8f6c1e9d7c4d.trig
https://mbdiaries.itatti.harvard.edu/annotation/55470b47-8160-4bf6-a204-27509adf206d/body,https://mbdiaries.itatti.harvard.edu/annotation/95db91a6-7244-490e-9c52-989e202a4e97/body,174_event_d8c8f7a2-d5f4-4d9f-9d4f-f6f9d5f9d9d9.trig
https://mbdiaries.itatti.harvard.edu/annotation/e13cefe2-33cf-4aa5-b67b-9f54770f3d63/body,https://mbdiaries.itatti.harvard.edu/annotation/733f7d8a-871b-48db-a187-6900e327c55c/body,68_event_a1b2c3d4-e5f6-g7h8-i9j0-k1l2m3n4o5p6.trig
https://mbdiaries.itatti.harvard.edu/annotation/eca35533-3443-4474-8aae-a0783a21e1db/body,https://mbdiaries.itatti.harvard.edu/annotation/f44ca1e3-7956-44ae-b2d9-7503dd124c25/body,15_event_c8f6d7b2-f6c4-4f9e-9d9f-0d8f6d2d6f7a.trig
https://mbdiaries.itatti.harvard.edu/annotation/41c626c3-15ff-4e26-a507-58fac4f82906/body,https://mbdiaries.itatti.harvard.edu/annotation/1bda83bd-3169-4fd2-af96-7c0a47c411b9/body,185_event_d8b8d7f6-f9d4-4d9f-9f9f-a6f5c3f6d9c4.trig
https://mbdiaries.itatti.harvard.edu/annotation/b9cc3ac5-52af-400c-9244-05dbbb2ec128/body,https://mbdiaries.itatti.harvard.edu/annotation/d5664256-ef71-4300-9f18-b57a17eb6c74/body,31_event_e7b3a9d5-f5c4-4d9f-9f7e-2d6a0a8d7b2a.trig
https://mbdiaries.itatti.harvard.edu/annotation/221e789f-7525-4fd9-a050-7c8b6e4fb92b/body,https://mbdiaries.itatti.harvard.edu/annotation/55cc5284-5fc3-479c-925e-59464dc9e5c9/body,91_event_e7d9d6a0-f1c4-4f9e-9f9d-c8f2b5a6e9b3.trig
https://mbdiaries.itatti.harvard.edu/annotation/3980b537-e205-4872-98d3-8ee02f0fd9db/body,https://mbdiaries.itatti.harvard.edu/annotation/9998817a-8777-4818-80f7-f47963ed0416/body,172_event_17b8d9f2-f9d6-4f9f-9d9f-5d6f5f9d9d9d.trig
https://mbdiaries.itatti.harvard.edu/annotation/546db701-1c80-4e93-bb4b-29c994358a90/body,https://mbdiaries.itatti.harvard.edu/annotation/dc12a757-1677-4222-8466-40c87826ae02/body,50_event_a7f6f4d7-c6a5-d64d-7fb7-f1d8f9f6f8d5.trig
https://mbdiaries.itatti.harvard.edu/annotation/afd4d343-0a67-4de2-bd2a-3b88957c0233/body,https://mbdiaries.itatti.harvard.edu/annotation/76b2222b-f405-4ea2-a1e0-cb8c42141e65/body,51_event_e4a7d9c3-f2f8-4a9e-9b7d-2c0b947a9d3a.trig
https://mbdiaries.itatti.harvard.edu/annotation/bb98b816-5ed8-4d2e-8662-084c5bf59204/body,https://mbdiaries.itatti.harvard.edu/annotation/d8a440af-6686-473e-9ead-f59964d9082a/body,73_event_f6f3d9f6-f9d4-4d9f-9f4f-c1f9d3b5d9a3.trig
https://mbdiaries.itatti.harvard.edu/annotation/9db9f956-3c9a-4610-9aee-e17f147e782f/body,https://mbdiaries.itatti.harvard.edu/annotation/a71778eb-f76c-4185-9c08-0fca727e8d50/body,20_event_a0f9d4d9-f9d4-4d9f-9c9f-c9d6d8f7a0f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/9db9f956-3c9a-4610-9aee-e17f147e782f/body,https://mbdiaries.itatti.harvard.edu/annotation/abd96fd8-1d63-456c-bcaf-fe1649da4b69/body,20_event_e6d8f7a0-f9d4-4d9f-9c9f-c9d6d8f7a0f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/8bf56ce5-0858-41c1-aa2a-76a0742a8b58/body,https://mbdiaries.itatti.harvard.edu/annotation/8e11cfde-82eb-4551-b5ea-fafc5cf10c73/body,172_event_f7b7d9f2-f9d6-4f9f-9d9f-5d6f5f9d9d9d.trig
https://mbdiaries.itatti.harvard.edu/annotation/f8cba3ad-e216-46ec-9795-ec65548fcd9a/body,https://mbdiaries.itatti.harvard.edu/annotation/25f9de98-bdb1-4ba1-b475-d900dfa9c497/body,102_event_d8c7e7a1-f9c8-4f9a-9f3d-e8a6c9d4d9c4.trig
https://mbdiaries.itatti.harvard.edu/annotation/6ac8fe55-2059-42d4-afaa-509fbd6e12e0/body,https://mbdiaries.itatti.harvard.edu/annotation/20451f9d-329e-49f4-aa12-7f3b67a84d54/body,158_event_d8f0d7f1-f9d4-4f9f-9f9f-d8b6d7c8f9a6.trig
https://mbdiaries.itatti.harvard.edu/annotation/3d1270ed-b37e-4180-a4d8-6a5861ee4c41/body,https://mbdiaries.itatti.harvard.edu/annotation/131b7f04-4330-4506-8d99-3c74cf82a8c2/body,60_event_e4a8d7d3-f9c4-4f9f-9f9d-d8f6c1d9d9c4.trig
https://mbdiaries.itatti.harvard.edu/annotation/b95a2b40-91e3-4407-9529-eb67fdfb71f7/body,https://mbdiaries.itatti.harvard.edu/annotation/6bbbdba7-2cb3-4cfc-9969-a748e90bce1c/body,14_event_e4a9d7d3-f9c4-4d9f-9f7d-d8f6c1e9d7c4.trig
https://mbdiaries.itatti.harvard.edu/annotation/0973af5b-e671-45ef-8f88-ea244598ba28/body,https://mbdiaries.itatti.harvard.edu/annotation/2e44d69f-0a47-4371-b872-e4438114232e/body,168_event_q7r8s9t0-u1v2-w3x4-y5z6-a7b8c9d0e1f2.trig
https://mbdiaries.itatti.harvard.edu/annotation/3c758d07-35b3-456f-9876-d8da59aae913/body,https://mbdiaries.itatti.harvard.edu/annotation/247defa6-43dd-4b2c-a1e4-0cf1d11448d7/body,184_event_d8f7e9c1-9d8f-4f9f-9f7d-e5d8f2c1d4b7.trig
https://mbdiaries.itatti.harvard.edu/annotation/ba2655ff-fcc9-4f8d-8458-a14536c3b9d4/body,https://mbdiaries.itatti.harvard.edu/annotation/95e92bd6-8805-4056-bee2-1bdb9b503984/body,207_event_f8d43b6a-9a7e-4d8f-b5d4-d2f6d8d6d1e4.trig
https://mbdiaries.itatti.harvard.edu/annotation/eb598e87-770e-4d5a-9b06-6cbaeb99cefd/body,https://mbdiaries.itatti.harvard.edu/annotation/5813931c-4077-4e0b-9a2a-bbfb1927f5cb/body,163_event_3c8d5a8e-f8d5-4d9f-9d4e-e7a6d9f3d0c1.trig
https://mbdiaries.itatti.harvard.edu/annotation/713d4189-dbbd-41e4-be69-79c75c65e48d/body,https://mbdiaries.itatti.harvard.edu/annotation/36839ee7-eb27-4e03-a035-b0323fe2b700/body,151_event_b3a5c9e7-f0d2-4b8a-a1c3-d9e7f0d2b8aa.trig
https://mbdiaries.itatti.harvard.edu/annotation/d7f4fa76-0f5c-4146-92d3-18b4cebf24a7/body,https://mbdiaries.itatti.harvard.edu/annotation/70eb3531-fbf9-4e0c-a1e1-00461b6dd387/body,115_event_d9d6d9d1-f1f1-4f9f-9f9d-c8f6d3b0d9a7.trig
https://mbdiaries.itatti.harvard.edu/annotation/9cd79e94-8b34-47c1-9b41-089a264dd813/body,https://mbdiaries.itatti.harvard.edu/annotation/2e8f5d54-300b-4cfd-977f-54b17dadfb63/body,169_event_d8d9c7f1-f9d6-4f04-9f7a-b0c8f7c6d6e6.trig
https://mbdiaries.itatti.harvard.edu/annotation/46a78d79-7af0-4296-ac7e-7d5a1af2b3bf/body,https://mbdiaries.itatti.harvard.edu/annotation/44deb974-73fd-46c6-bf48-d628827481fa/body,97_event_e4a7d7c3-f2f5-4c9e-9f7d-5a3b6c7d6b8a.trig
https://mbdiaries.itatti.harvard.edu/annotation/9b111cb6-3821-44bc-8e63-94500d8b278a/body,https://mbdiaries.itatti.harvard.edu/annotation/18501a92-8e27-41ac-b735-d1005d37a40f/body,74_event_f1f1f1f1-f1f1-4f1f-bf1f-f1f1f1f1f1f1.trig
https://mbdiaries.itatti.harvard.edu/annotation/2dd6441c-6bd4-47dd-9c6a-e7a65cbe462d/body,https://mbdiaries.itatti.harvard.edu/annotation/1e3af82e-68ef-4c13-a06a-12e40db75446/body,101_event_d7a6f1a0-f8c4-4f9e-9f4f-b3a6e8d4d4c7.trig
https://mbdiaries.itatti.harvard.edu/annotation/b5fd05fe-8370-4ab7-aec2-bca8a0f6c2b7/body,https://mbdiaries.itatti.harvard.edu/annotation/9aa3d8ce-db9b-4ede-94f4-512a67c05622/body,12_event_4f9f9d9f-f9d6-d9f5-f6c6-4f9f9d9ff9d6.trig
https://mbdiaries.itatti.harvard.edu/annotation/a9cbc6da-9133-42e2-8ea1-c30a4a272e84/body,https://mbdiaries.itatti.harvard.edu/annotation//body,105_event_f8f0d439-9d6a-4f0c-b312-f0d1d0d6d0d8.trig
https://mbdiaries.itatti.harvard.edu/annotation/3f8edd17-f081-489b-b8e4-0cc76dd13abe/body,https://mbdiaries.itatti.harvard.edu/annotation/fb610d04-a4b1-46cf-aa3b-17f6bd7d77d8/body,12_event_d8d7f9a8-9d5f-4d7f-9f9f-a6f6d3b2c1c3.trig
https://mbdiaries.itatti.harvard.edu/annotation/0973af5b-e671-45ef-8f88-ea244598ba28/body,https://mbdiaries.itatti.harvard.edu/annotation/5023631c-4566-4aca-b39e-189115a6179a/body,168_event_a1b2c3d4-e5f6-g7h8-i9j0-k1l2m3n4o5p6.trig
https://mbdiaries.itatti.harvard.edu/annotation/ad399d16-7e3f-4949-805b-7ef92b0d4d2b/body,https://mbdiaries.itatti.harvard.edu/annotation/01ded9bc-0150-4294-9d0a-8e2da6ee9d2c/body,65_event_d7b3b7c6-9720-4a0b-9ab7-b7e7c6d4e567.trig
https://mbdiaries.itatti.harvard.edu/annotation/e13cefe2-33cf-4aa5-b67b-9f54770f3d63/body,https://mbdiaries.itatti.harvard.edu/annotation/72402d8a-6291-4295-a34f-014a4763326e/body,68_event_q1w2e3r4-t5y6-u7v8-x9z0-a1s2d3f4g5h6.trig
https://mbdiaries.itatti.harvard.edu/annotation/9cd79e94-8b34-47c1-9b41-089a264dd813/body,https://mbdiaries.itatti.harvard.edu/annotation/bed84724-7e2d-4f92-876b-f6bb611e00dd/body,169_event_3e1d0c0a-5a73-4e77-9d5f-2d54f5c7a8d4.trig
https://mbdiaries.itatti.harvard.edu/annotation/17734261-d5b1-4f07-833f-4ff746f8d07c/body,https://mbdiaries.itatti.harvard.edu/annotation/a5094dfe-f693-446e-859f-d679d7993c89/body,78_event_f6f7d9c2-f5d4-4d9f-9f6f-b8d6d8f4d4d2.trig
https://mbdiaries.itatti.harvard.edu/annotation/5b30ee26-265e-4060-8eb2-9183d8124fa5/body,https://mbdiaries.itatti.harvard.edu/annotation/affa6c80-3556-41fe-a562-bbf1da506edc/body,4_event_e7b6d9e0-f9c4-4c8f-9f9d-5a0d5c8d1d7a.trig
https://mbdiaries.itatti.harvard.edu/annotation/c99967ad-b1cc-4254-a72d-26fd24e7e8f8/body,https://mbdiaries.itatti.harvard.edu/annotation/145779b4-c006-43dd-ad7f-bccf15dbb6c9/body,174_event_f6b9f6d9-d9d8-d44d-9f9d-9df6f9b9f6b9.trig
https://mbdiaries.itatti.harvard.edu/annotation/55470b47-8160-4bf6-a204-27509adf206d/body,https://mbdiaries.itatti.harvard.edu/annotation/d37ea9ad-d0e5-495e-8174-47939a4d41f1/body,174_event_b6f9b9f6-d8d4-4d9f-9d9d-f6f9b9f6b9f6.trig
https://mbdiaries.itatti.harvard.edu/annotation/8bf56ce5-0858-41c1-aa2a-76a0742a8b58/body,https://mbdiaries.itatti.harvard.edu/annotation/82d7aa67-7d02-4a30-8c61-1bee851ef3f7/body,172_event_07b8d9f2-f9d6-4f9f-9d9f-5d6f5f9d9d9d.trig
https://mbdiaries.itatti.harvard.edu/annotation/546db701-1c80-4e93-bb4b-29c994358a90/body,https://mbdiaries.itatti.harvard.edu/annotation/be4ff954-2d3d-498f-99d5-be585ade4132/body,50_event_d8d4f8b0-f9a4-4f9f-9f7d-2e9f6f8d5b9a.trig
https://mbdiaries.itatti.harvard.edu/annotation/0973af5b-e671-45ef-8f88-ea244598ba28/body,https://mbdiaries.itatti.harvard.edu/annotation/e2ef95e0-44ad-47cb-88c8-f143bef98480/body,168_event_d8b3d7f2-9d9f-4d9f-9f9a-e5d6d4b8f1e3.trig
https://mbdiaries.itatti.harvard.edu/annotation/76075fb3-9ad4-48bf-a92d-e8172634c5ff/body,https://mbdiaries.itatti.harvard.edu/annotation/0dd66caa-d556-41a4-b449-465113fa667b/body,83_event_d8f6c6b7-b661-4f7e-9f5a-f7b6d9d6d9d3.trig
https://mbdiaries.itatti.harvard.edu/annotation/eb587d02-4522-4100-8677-8c5a180bc697/body,https://mbdiaries.itatti.harvard.edu/annotation/4ff793c0-6f85-4884-ae09-9abb32c02c89/body,84_event_f8d5e7b2-a3c0-4d6f-b1a7-2f9d5c6e8456.trig
https://mbdiaries.itatti.harvard.edu/annotation/5ae8addf-02ac-4f91-b1fc-c87c7488383a/body,https://mbdiaries.itatti.harvard.edu/annotation/8a60412d-960f-4c58-be90-3b94db6f8cef/body,194_event_e7b2a0c6-f9d4-4f9f-9f9d-c0f2d9d7d2f7.trig
https://mbdiaries.itatti.harvard.edu/annotation/b5fd05fe-8370-4ab7-aec2-bca8a0f6c2b7/body,https://mbdiaries.itatti.harvard.edu/annotation/98f62d6c-560a-4e81-8d06-49ae74b52c0f/body,12_event_f9d6d9f5-f6c6-4f9f-9d9f-f9d6d9f5f6c6.trig
https://mbdiaries.itatti.harvard.edu/annotation/e0ceb3f3-158c-48a1-8c7a-95ac19c2ed0a/body,https://mbdiaries.itatti.harvard.edu/annotation/9525039a-6686-481a-b19c-8e6cde821ff6/body,136_event_d8d7f9b2-f9f5-4d6f-9d9f-e5d6d8f7a9a3.trig
https://mbdiaries.itatti.harvard.edu/annotation/65abdb7f-68d3-495f-b2eb-7bd84f2fa751/body,https://mbdiaries.itatti.harvard.edu/annotation/056a920a-a094-405a-8173-90d8be30cb2a/body,23_event_12345678-1234-5678-1234-567812345678.trig
https://mbdiaries.itatti.harvard.edu/annotation/9db9f956-3c9a-4610-9aee-e17f147e782f/body,https://mbdiaries.itatti.harvard.edu/annotation/49d839f1-5e0d-4766-b60c-7771e49ac226/body,20_event_f7a0f9d4-d9f9-4d9f-9c9f-c9d6d8f7a0f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/53c61b91-655d-41cd-9d54-c89e6977f087/body,https://mbdiaries.itatti.harvard.edu/annotation/18a452b5-b681-4336-ab00-fc8da4956de6/body,73_event_dcf3d9f6-f9d4-4d9f-9f4f-c1f9d3b5d9a3.trig
https://mbdiaries.itatti.harvard.edu/annotation/49dacb52-52b8-4b21-bd07-dce2856822d1/body,https://mbdiaries.itatti.harvard.edu/annotation/b392a21f-c69d-4d18-b723-d5b6825a6d4e/body,86_event_a0a0a0a0-a0a0-a0a0-a0a0-a0a0a0a0a0a0.trig
https://mbdiaries.itatti.harvard.edu/annotation/f477c54c-57d7-43d8-9c31-81200860e1f1/body,https://mbdiaries.itatti.harvard.edu/annotation/f7ccd813-23b9-4298-9a94-34a1a6d8ab40/body,53_event_d6f8d7c0-f3d4-4f9e-9d9a-f8d3d3f7e7b2.trig
https://mbdiaries.itatti.harvard.edu/annotation/f0568c15-5187-496e-9c1d-1ee6616a45e4/body,https://mbdiaries.itatti.harvard.edu/annotation/ab9407ce-f31a-4374-b643-ec947bd2e10b/body,17_event_e7e7e7e7-e7e7-e7e7-e7e7-e7e7e7e7e7e7.trig
https://mbdiaries.itatti.harvard.edu/annotation/ef8201df-af8e-47f3-b617-bab8137bc0ba/body,https://mbdiaries.itatti.harvard.edu/annotation/a093340a-7913-4cd1-b672-e5908f840eec/body,74_event_d8d7f9c0-f9f6-4d9f-9f9f-d5f5d8f9f9f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/46a78d79-7af0-4296-ac7e-7d5a1af2b3bf/body,https://mbdiaries.itatti.harvard.edu/annotation/f05b1116-f9bf-4a15-a2bc-60abfaeece10/body,97_event_f9d3b4e2-a5c6-4d7f-9f1a-d8f6c1f9d2e4.trig
https://mbdiaries.itatti.harvard.edu/annotation/76b910fa-be54-4670-b4ce-593d0cacf6cd/body,https://mbdiaries.itatti.harvard.edu/annotation/5d4d7754-c29d-49f4-9762-e0000c578862/body,148_event_f6f4d7c2-9d4e-4d1f-b9c6-d1f5a9f6e9e4.trig
https://mbdiaries.itatti.harvard.edu/annotation/138dc842-dd37-4c04-9ff5-a39f021c420f/body,https://mbdiaries.itatti.harvard.edu/annotation/3b8fff71-8ac6-4030-a9ea-e931010006a7/body,71_event_b6f7d8c2-f9f9-4d4f-9d9f-a6f5c7f4d7f9.trig
https://mbdiaries.itatti.harvard.edu/annotation/b5a2c17a-0d66-496e-8b50-b1c72e9bdb74/body,https://mbdiaries.itatti.harvard.edu/annotation/cd4aa1f4-4ef0-42b8-9e95-48ef70a0a433/body,47_event_e7b6d7a5-f9d4-4f9f-9f1a-c3d4e5b6c7d8.trig
https://mbdiaries.itatti.harvard.edu/annotation/8fd915c5-4aac-43e8-9cf0-b8e041fdb06f/body,https://mbdiaries.itatti.harvard.edu/annotation/22a70e49-7a0f-4e3f-88b8-f55d03d5fc0e/body,73_event_c8f3d9f6-f9d4-4d9f-9f4f-c1f9d3b5d9a3.trig
https://mbdiaries.itatti.harvard.edu/annotation/09beae2f-e7da-441c-b574-c31a80c71b98/body,https://mbdiaries.itatti.harvard.edu/annotation/73d67669-b984-45f2-b2bb-fec3e6617336/body,38_event_e4b5d9c7-f8c6-4f9e-9d9f-2a5f3a6d7d3a.trig
https://mbdiaries.itatti.harvard.edu/annotation/76b61a7c-7e0e-4632-bcb5-44d6e9437802/body,https://mbdiaries.itatti.harvard.edu/annotation/69a3cde7-8c23-471e-b035-8c0256b2833b/body,152_event_12345678-abcd-1234-ef00-567890abcdef.trig
https://mbdiaries.itatti.harvard.edu/annotation/62509804-0aaa-48b3-aa02-cf4bb53383db/body,https://mbdiaries.itatti.harvard.edu/annotation/2abbb313-b71f-497b-ac8a-03341cf24767/body,10_event_a8d0f3b4-f2a3-4c8a-9d9d-0c9c2f5d3f6a.trig
https://mbdiaries.itatti.harvard.edu/annotation/10bd25bc-715a-468e-bbf8-8469301d8f36/body,https://mbdiaries.itatti.harvard.edu/annotation/a4e44876-3619-4105-9255-8340c70c6e13/body,74_event_f4f4f4f4-f4f4-4f4f-bf4f-f4f4f4f4f4f4.trig
https://mbdiaries.itatti.harvard.edu/annotation/6324e768-bbb1-4f5b-a62b-9c08ee192607/body,https://mbdiaries.itatti.harvard.edu/annotation/6ba6a07e-0e9d-4fb6-9880-e186a8303ada/body,129_event_e7d7a9a0-f9d6-4f9f-9d9f-c8d2d9d2d9d2.trig
https://mbdiaries.itatti.harvard.edu/annotation/2518af59-a017-4a90-9f8a-4adcfebcc3f8/body,https://mbdiaries.itatti.harvard.edu/annotation/90724bb6-799b-4319-bcc7-fd890a3ab9bf/body,158_event_3e7d8d9d-f9d6-4f9f-9f9f-d8b6d7c8f9a6.trig
https://mbdiaries.itatti.harvard.edu/annotation/ec7efb4b-c718-4d31-a25f-b01848cb84e7/body,https://mbdiaries.itatti.harvard.edu/annotation/9e978076-8661-4818-b478-b5b351e5e999/body,65_event_f8e56789-012c-4567-89ab-cdef01234567.trig
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,https://mbdiaries.itatti.harvard.edu/annotation/112b0c1b-c6d3-4c04-8518-0b1bc68add55/body,161_event_9a9d9e9e-7d4c-6919-4c38-9f2dab2b9a9d.trig
https://mbdiaries.itatti.harvard.edu/annotation/856626e3-5c41-4f56-a8a3-7d0b215ab233/body,https://mbdiaries.itatti.harvard.edu/annotation/84db38fe-e03a-4e25-b033-3635f8efea72/body,48_event_f6d9f6a9-c2a6-4d6f-9f7a-d9f6a9c2a6d9.trig
https://mbdiaries.itatti.harvard.edu/annotation/e13cefe2-33cf-4aa5-b67b-9f54770f3d63/body,https://mbdiaries.itatti.harvard.edu/annotation/426637fd-2b5e-4d2b-8415-4c99d7ab6c4b/body,68_event_d5b8d7f6-f9d4-4d9f-9c9f-5d6f6a3d0d8b.trig
https://mbdiaries.itatti.harvard.edu/annotation/a18aa905-e05f-4a3f-8baf-e82d705cbbd4/body,https://mbdiaries.itatti.harvard.edu/annotation/aeb4cde4-06fc-47e0-99bd-9040f3230b3d/body,150_event_f9f9d7d7-f9d6-4d9f-9d9f-d8f5d6f7c2c4.trig
https://mbdiaries.itatti.harvard.edu/annotation/dd73ced2-7c79-4a3f-9766-3c64fffa5e79/body,https://mbdiaries.itatti.harvard.edu/annotation/a2fe9adb-4194-494b-977e-578e77efeeab/body,165_event_f9d2d4c0-9d9f-4c9f-b7d4-b6d8d3b4e5c6.trig
https://mbdiaries.itatti.harvard.edu/annotation/e13cefe2-33cf-4aa5-b67b-9f54770f3d63/body,https://mbdiaries.itatti.harvard.edu/annotation/6b3bfb98-08d7-46b7-9259-05b0d819fe1f/body,68_event_f9d2d6c4-f6c9-4d7f-b5c4-d1d6d6d6d6d6.trig
https://mbdiaries.itatti.harvard.edu/annotation/713d4189-dbbd-41e4-be69-79c75c65e48d/body,https://mbdiaries.itatti.harvard.edu/annotation/ec774fd9-5ba6-42eb-b603-9c86ae21ecd7/body,151_event_a0d2d9c5-9d4f-4d8f-9d9a-f6d9d6c6d6c6.trig
https://mbdiaries.itatti.harvard.edu/annotation/878f4fa3-48ad-4371-b377-d2dc991a8b17/body,https://mbdiaries.itatti.harvard.edu/annotation/c2fc976d-32b5-4021-9cd9-f4d2d9c87b8c/body,118_event_e4a7d7a2-f8c9-4d9f-9f1a-c3a9d5f8a7e6.trig
https://mbdiaries.itatti.harvard.edu/annotation/88cf16a5-f531-487e-b2dd-a0a387d9d72d/body,https://mbdiaries.itatti.harvard.edu/annotation/c99eedfb-a70b-423c-8fd1-2a5c71050b35/body,53_event_e7b2d9c1-f9d6-4f9f-9d9f-c8f0d9d3f7a4.trig
https://mbdiaries.itatti.harvard.edu/annotation/b397b8fc-9d77-4c0e-950b-16d5894c4f4c/body,https://mbdiaries.itatti.harvard.edu/annotation/01244a30-90a3-4bca-898b-8af45884ca97/body,138_event_e4b9d7a1-f8d4-4f9f-9f7d-c8f2b9f6d9c2.trig
https://mbdiaries.itatti.harvard.edu/annotation/9dda13a3-dad2-4fcf-9387-017d61f80a91/body,https://mbdiaries.itatti.harvard.edu/annotation/e409b37c-c4a4-4fdd-aa12-b85da95c593c/body,26_event_e6d8f9a0-f2c1-4d9f-9f9d-a8d6d9f6d5c3.trig
https://mbdiaries.itatti.harvard.edu/annotation/31de1921-feb9-49e2-ba59-01d078e97ed7/body,https://mbdiaries.itatti.harvard.edu/annotation/20ed1b46-9bab-46ed-9046-e7dda44d7c24/body,73_event_d8d7a9c0-f9d6-4d9f-9f4f-c1f9d3b5d9a3.trig
https://mbdiaries.itatti.harvard.edu/annotation/e5c95db5-dc83-4287-ab4d-85cb3ead67a1/body,https://mbdiaries.itatti.harvard.edu/annotation/456357bd-cd64-4cf6-b306-a0ef4bde268a/body,48_event_d8d4f8b0-9d5f-4d6f-9f7a-e8a6d9f6a9c2.trig
https://mbdiaries.itatti.harvard.edu/annotation/52565187-8683-49fa-bb61-ee70d37a00a6/body,https://mbdiaries.itatti.harvard.edu/annotation/0159ff6f-6e5b-4acd-aa2c-ca7c06c5f147/body,67_event_b2b2d9b2-9d5d-4a7a-9f9f-a3f2c0e5d7c3.trig
https://mbdiaries.itatti.harvard.edu/annotation/07b83962-3712-4b50-9afb-af3e6d4b83f3/body,https://mbdiaries.itatti.harvard.edu/annotation/3c9b2ea0-a9e1-4639-bb35-39caf84416db/body,58_event_f8d7f8d7-f8d7-f8d7-f8d7-f8d7f8d7f8d7.trig
https://mbdiaries.itatti.harvard.edu/annotation/b3255835-f8f9-4608-9ec5-f09bd38dbcfb/body,https://mbdiaries.itatti.harvard.edu/annotation/84e6280e-71a1-4585-9d0b-251bdb6e1155/body,161_event_e7d4c6e8-9919-4c38-9f2d-ab2b9a9d9e9e.trig
https://mbdiaries.itatti.harvard.edu/annotation/07b83962-3712-4b50-9afb-af3e6d4b83f3/body,https://mbdiaries.itatti.harvard.edu/annotation/8271a083-4f2f-4e08-b78d-47853d86e0a6/body,58_event_f9d8f9d8-f9d8-f9d8-f9d8-f9d8f9d8f9d8.trig
https://mbdiaries.itatti.harvard.edu/annotation/86d6ed37-05d6-4b2e-8b2a-00d1b468cd2d/body,https://mbdiaries.itatti.harvard.edu/annotation/5e437778-744b-463a-b171-690e5901ad4c/body,181_event_e4b5d9c7-f2f6-4c8f-9a3e-5d8f7c6d1a6b.trig
https://mbdiaries.itatti.harvard.edu/annotation/dd73ced2-7c79-4a3f-9766-3c64fffa5e79/body,https://mbdiaries.itatti.harvard.edu/annotation/aefceaba-b01b-4f55-8048-24065ac726e9/body,165_event_d8c8f7a2-f9c9-4d9f-9f7d-4d6c8a7d1d5b.trig
https://mbdiaries.itatti.harvard.edu/annotation/3a610a82-1038-4ea4-934a-7fce250687dc/body,https://mbdiaries.itatti.harvard.edu/annotation/496baee2-b7d0-4051-8bab-b8666e91ef30/body,40_event_d8c3d7a8-9d9f-4e1f-9f5d-e6d6d9a6d9c6.trig
https://mbdiaries.itatti.harvard.edu/annotation/641f96f0-6eb4-4465-9851-cd08886a1d88/body,https://mbdiaries.itatti.harvard.edu/annotation/8e4825bf-cca5-4519-b2d5-2ba7c92a70af/body,36_event_e7b3d9e0-f7c4-4d9f-9f5d-5a0c2f1f7d6b.trig
https://mbdiaries.itatti.harvard.edu/annotation/76075fb3-9ad4-48bf-a92d-e8172634c5ff/body,https://mbdiaries.itatti.harvard.edu/annotation/d9469dca-85af-440f-b5e9-b7098865a12d/body,83_event_3c8d5a8e-9e7b-4d9b-a9c1-0cb7d0a7d5d8.trig
https://mbdiaries.itatti.harvard.edu/annotation/b98869f3-a43c-47d8-9ecf-06e34347da17/body,https://mbdiaries.itatti.harvard.edu/annotation/1e6d2dbb-d80e-4dcd-802b-2a1280827664/body,163_event_f0d3f9c2-9d9f-4f6f-9c9d-d8a6d7f6d9d6.trig
https://mbdiaries.itatti.harvard.edu/annotation/5257c410-3744-4aeb-bd50-dcfa5eba1192/body,https://mbdiaries.itatti.harvard.edu/annotation/553fd363-9135-4ec4-950f-f4cda8e4f9c1/body,11_event_d8d9d7c6-f9d3-4f9a-9d4f-5c8f3a6a6d7c.trig
